work_item_id,parent_work_item_id,kind,title,body,labels,sprint
57,4,task,TMJ-ETL-050 - Testes: classificacao e resolucao de sessoes,"*ID:* TMJ-ETL-050
*Sprint:* Sprint 1 — Catalogo de sessoes e dimensoes
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 1 — Catalogo de sessoes e dimensoes
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** A classificacao de sessoes impacta todo o fechamento; testes evitam regressao e mistura de tipos.
**Escopo:**
- Inclui: testes unitarios para normalize/classify e resolver session_id
- Exclui: testes de marts e report generator

**Implementação (passos):**
- Criar casos de teste para nomes/timestamps de sessoes (diurno, noturno, desconhecido).
- Testar `resolve_session_id` com entradas completas e incompletas.
- Validar que casos ambiguos retornam finding e nao um session_id errado.

**Critérios de aceite:**
- [ ] Testes cobrem classificacao de sessoes e resolucao de session_id
- [ ] Testes cobrem casos ambiguos e validam erros/findings
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/test_sessions.py`
- `npbb/core/sessions/session_classify.py`
- `npbb/backend/app/services/session_resolver.py`

**Dependências:**
- TMJ-ETL-048

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-057
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-1",Sprint 1
58,4,task,TMJ-ETL-051 - Definir regua de publico: metricas e dominios (entradas/opt-in/vendidos/unico),"*ID:* TMJ-ETL-051
*Sprint:* Sprint 2 — Regua de publico e mapeamento de segmentos
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 2 — Regua de publico e mapeamento de segmentos
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** O fechamento precisa separar explicitamente entradas validadas, publico unico, ingressos vendidos e opt-in aceitos.
**Escopo:**
- Inclui: definicoes formais de metricas, enums e contratos de uso no relatorio
- Exclui: calculo real de publico unico (depende de chave de dedupe)

**Implementação (passos):**
- Criar `MetricType` e `AudienceMeasure` com docstrings claras (quando usar e quando nao usar).
- Definir contrato para rotular metricas em marts (`metric_type`, `numerator`, `denominator` quando derivado).
- Documentar explicitamente que opt-in e recorte e nao substitui vendidos/entradas.

**Critérios de aceite:**
- [ ] Modulo de metricas define dominio controlado e definicoes de uso
- [ ] Contrato exige rotulagem de metrica em marts/relatorio
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/core/metrics/definitions.py`
- `npbb/core/metrics/__init__.py`

**Dependências:**
- TMJ-ETL-046

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-058
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-2",Sprint 2
59,4,task,"TMJ-ETL-052 - Schema canonico: separar fatos (access_control, ticket_sales, optin_transactions)","*ID:* TMJ-ETL-052
*Sprint:* Sprint 2 — Regua de publico e mapeamento de segmentos
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 2 — Regua de publico e mapeamento de segmentos
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** Para nao misturar reguas, precisamos de tabelas/fatos separados com colunas claras e linhagem.
**Escopo:**
- Inclui: criar modelos e migrations das tabelas canonicas minimas de fatos com lineage_ref
- Exclui: views/marts finais do relatorio (Sprint 3)

**Implementação (passos):**
- Definir modelos `attendance_access_control`, `ticket_sales` e `optin_transactions` (cada um com `session_id`, `ingestion_id`, `lineage_ref_id`).
- Criar migrations para as tabelas e indices por `session_id`.
- Definir campos minimos coerentes com o DOCX (presentes/validos/ausentes; sold_total; optin_flag; qty).

**Critérios de aceite:**
- [ ] Tabelas canonicas existem e deixam claro qual regua de publico cada uma representa
- [ ] Cada fato possui ligacao com sessao e linhagem (source + local)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/backend/app/models/fct_attendance_access_control.py`
- `npbb/backend/app/models/fct_ticket_sales.py`
- `npbb/backend/app/models/fct_optin_transactions.py`
- `npbb/backend/alembic/versions/`

**Dependências:**
- TMJ-ETL-021
- TMJ-ETL-046

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-059
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-2",Sprint 2
60,4,task,TMJ-ETL-053 - Mapear segmentos (proxy relacionamento BB) a partir de categoria de ingresso,"*ID:* TMJ-ETL-053
*Sprint:* Sprint 2 — Regua de publico e mapeamento de segmentos
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 2 — Regua de publico e mapeamento de segmentos
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** O DOCX usa categoria de ingresso como proxy de relacionamento BB; precisamos de mapeamento auditavel (config) e transformador deterministico.
**Escopo:**
- Inclui: config de mapeamento e transformador (ticket_category -> segmento canonico)
- Exclui: definicao de beneficios/regras de negocio fora do relatorio

**Implementação (passos):**
- Criar `segment_mapping.yml` com categorias conhecidas e segmento alvo.
- Implementar `map_ticket_category_to_segment(value) -> Segment`.
- Registrar ""unknown"" quando categoria nao estiver mapeada, gerando finding.

**Critérios de aceite:**
- [ ] Mapeamento e configuravel e versionado no repo
- [ ] Categorias desconhecidas sao tratadas explicitamente (unknown + finding)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/transform/config/segment_mapping.yml`
- `npbb/etl/transform/segment_mapper.py`

**Dependências:**
- TMJ-ETL-051

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-060
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-2",Sprint 2
61,4,task,TMJ-ETL-054 - Calculadoras e guardrails: comparecimento e share BB (com validacoes),"*ID:* TMJ-ETL-054
*Sprint:* Sprint 2 — Regua de publico e mapeamento de segmentos
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 2 — Regua de publico e mapeamento de segmentos
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** Percentuais e derivados sao fontes comuns de inconsistencias. Precisamos de funcoes unicas para calcular e validar.
**Escopo:**
- Inclui: funcoes de calculo (percentual) e validacoes (bounds, soma) para derivados do relatorio
- Exclui: checks operacionais e observabilidade (epico de Data Quality)

**Implementação (passos):**
- Implementar `safe_percent(numerator, denominator)` e `validate_percent_bounds(value)`.
- Implementar `compute_comparecimento(presentes, validos)` e `compute_share_bb(segment_counts)`.
- Criar guardrail: marts devem incluir explicitamente `metric_type` e nao podem misturar fontes sem rotulo.

**Critérios de aceite:**
- [ ] Funcoes calculam derivados de forma segura e aplicam validacoes basicas
- [ ] Guardrails impedem uso sem rotulo de regua (metric_type obrigatorio)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/core/metrics/calculators.py`
- `npbb/core/metrics/guardrails.py`

**Dependências:**
- TMJ-ETL-051
- TMJ-ETL-052

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-061
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-2",Sprint 2
62,4,task,"TMJ-ETL-055 - Testes: metricas, segmentos e reconciliacoes","*ID:* TMJ-ETL-055
*Sprint:* Sprint 2 — Regua de publico e mapeamento de segmentos
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 2 — Regua de publico e mapeamento de segmentos
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** Sem testes, e facil regressar para numeros ""soltos"" e percentuais incorretos em relatorios.
**Escopo:**
- Inclui: testes unitarios para definitions, segment mapper e calculators/guardrails
- Exclui: testes de views/marts (Sprint 3)

**Implementação (passos):**
- Testar `safe_percent` com casos limite (denominador zero, nulos).
- Testar `map_ticket_category_to_segment` com categorias mapeadas e desconhecidas.
- Testar guardrails exigindo `metric_type` e validando bounds de percentuais.

**Critérios de aceite:**
- [ ] Testes cobrem calculos e validacoes de percentuais e reconciliacoes
- [ ] Testes cobrem mapeamento de segmento e tratamento de unknown
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/test_metrics_and_segments.py`
- `npbb/core/metrics/calculators.py`
- `npbb/etl/transform/segment_mapper.py`

**Dependências:**
- TMJ-ETL-054

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-062
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-2",Sprint 2
63,4,task,"TMJ-ETL-056 - Estrutura SQL de marts: pasta, runner e contrato de views","*ID:* TMJ-ETL-056
*Sprint:* Sprint 3 — Marts do relatorio (views por secao)
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 3 — Marts do relatorio (views por secao)
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** O gerador de Word deve consultar somente `mart_report_*`, entao precisamos de uma estrutura padrao para criar/manter views.
**Escopo:**
- Inclui: criar pasta de SQL, runner e contrato de colunas esperadas por view
- Exclui: implementacao de todas as views (issues separadas)

**Implementação (passos):**
- Criar `npbb/reports/sql/marts/` e um runner `npbb/reports/sql/run_views.py`.
- Definir contrato YAML por view (nome, colunas, tipos) para validar saida.
- Documentar como aplicar views em ambiente de dev/test.

**Critérios de aceite:**
- [ ] Estrutura de SQL existe e runner consegue aplicar uma view simples
- [ ] Contratos de views existem e podem ser validados (colunas esperadas)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/sql/marts/README.md`
- `npbb/reports/sql/run_views.py`
- `npbb/reports/sql/marts/contracts.yml`

**Dependências:**
- TMJ-ETL-052

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-063
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-3",Sprint 3
64,4,task,TMJ-ETL-057 - View mart_report_attendance_by_session (controle de acesso),"*ID:* TMJ-ETL-057
*Sprint:* Sprint 3 — Marts do relatorio (views por secao)
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 3 — Marts do relatorio (views por secao)
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** O DOCX exige tabela e figura de entradas validadas por sessao e taxa de comparecimento.
**Escopo:**
- Inclui: criar view de attendance por sessao (presentes/validos/ausentes/comparecimento)
- Exclui: render de figura no Word (epico de Report Generator)

**Implementação (passos):**
- Criar SQL `mart_report_attendance_by_session.sql` consultando `attendance_access_control`.
- Incluir campos `metric_type` e identificar que e ""entradas_validadas"".
- Garantir ordenacao por data/hora de sessao e estabilidade.

**Critérios de aceite:**
- [ ] View retorna uma linha por sessao com colunas exigidas pelo DOCX
- [ ] View explicita regua de publico via `metric_type` (entradas validadas)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/sql/marts/mart_report_attendance_by_session.sql`
- `npbb/reports/sql/marts/contracts.yml`

**Dependências:**
- TMJ-ETL-056
- TMJ-ETL-054

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-064
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-3",Sprint 3
65,4,task,TMJ-ETL-058 - Views de pre-venda: mart_report_presale_curves e mart_report_presale_ops,"*ID:* TMJ-ETL-058
*Sprint:* Sprint 3 — Marts do relatorio (views por secao)
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 3 — Marts do relatorio (views por secao)
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** O DOCX exige serie por dia de compra, curva acumulada e indicadores operacionais por sessao.
**Escopo:**
- Inclui: views para curvas e agregados operacionais baseados em `optin_transactions`
- Exclui: ingressos vendidos total (depende de base de vendas completa)

**Implementação (passos):**
- Criar `mart_report_presale_curves.sql` agregando por dia e sessao.
- Criar `mart_report_presale_ops.sql` com compradores, media ingressos e compra multipla (quando houver chaves).
- Incluir rotulos de regua (optin_aceitos) e observacoes de recorte.

**Critérios de aceite:**
- [ ] Views geram series e agregados com rotulo de regua (opt-in aceitos)
- [ ] Contratos de colunas das views estao definidos e validados
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/sql/marts/mart_report_presale_curves.sql`
- `npbb/reports/sql/marts/mart_report_presale_ops.sql`

**Dependências:**
- TMJ-ETL-056
- TMJ-ETL-052

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-065
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-3",Sprint 3
66,4,task,TMJ-ETL-059 - Views de relacionamento e fontes: mart_report_bb_share e mart_report_sources,"*ID:* TMJ-ETL-059
*Sprint:* Sprint 3 — Marts do relatorio (views por secao)
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 3 — Marts do relatorio (views por secao)
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** O DOCX exige proxy de relacionamento BB e lista de fontes/limitacoes para transparência metodologica.
**Escopo:**
- Inclui: view de share por segmento e view de fontes/ingestoes para o relatorio
- Exclui: texto narrativo final (report generator)

**Implementação (passos):**
- Criar `mart_report_bb_share.sql` usando `optin_transactions` e `segment_mapper` (ou dimensao derivada).
- Criar `mart_report_sources.sql` listando fontes, ultimo run e status (com notas).
- Garantir que views exponham evidencias basicas e a regua de publico aplicada.

**Critérios de aceite:**
- [ ] View de share retorna segmentos canonicos com percentuais e rotulo de regua
- [ ] View de fontes retorna lista de fontes e status de ingestao para compor secao de limitacoes
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/sql/marts/mart_report_bb_share.sql`
- `npbb/reports/sql/marts/mart_report_sources.sql`

**Dependências:**
- TMJ-ETL-056
- TMJ-ETL-053
- TMJ-ETL-026

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-066
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-3",Sprint 3
67,4,task,TMJ-ETL-060 - Testes de marts (contratos de colunas + smoke queries),"*ID:* TMJ-ETL-060
*Sprint:* Sprint 3 — Marts do relatorio (views por secao)
*Épico:* Normalizacao e Regras de Metrica

**Sprint:** Sprint 3 — Marts do relatorio (views por secao)
**Épico:** Normalizacao e Regras de Metrica

**Contexto:** Views sao a API do relatorio. Precisamos validar colunas, tipos e queries basicas antes do Word generator.
**Escopo:**
- Inclui: testes de contrato (colunas) e smoke tests de execucao das views
- Exclui: validacoes de negocio profundas (epico de Data Quality)

**Implementação (passos):**
- Implementar testes que validem que cada view retorna as colunas do contrato YAML.
- Rodar smoke query para cada view em banco de teste (ou ambiente de testes configurado).
- Falhar testes quando coluna obrigatoria faltar ou mudar de nome.

**Critérios de aceite:**
- [ ] Testes garantem contratos de colunas para `mart_report_*` implementadas
- [ ] Smoke queries executam sem erro e validam ordenacao/campos minimos
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/test_marts_contracts.py`
- `npbb/reports/sql/marts/contracts.yml`

**Dependências:**
- TMJ-ETL-057
- TMJ-ETL-058
- TMJ-ETL-059


## Épico: Data Quality + Observabilidade

---
**Épico:** TMJ 2025 - Normalizacao e Regras de Metrica
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-067
","tmj2025,etl,task,normalizacao-e-regras-de-metrica,sprint-3",Sprint 3
68,5,task,TMJ-ETL-061 - Scaffold do framework de validacao (checks + runner + CLI),"*ID:* TMJ-ETL-061
*Sprint:* Sprint 1 — Framework de checks e relatorio de qualidade
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 1 — Framework de checks e relatorio de qualidade
**Épico:** Data Quality + Observabilidade

**Contexto:** Antes de gerar marts e Word, precisamos de um mecanismo padrao para rodar checks e registrar resultados por execucao.
**Escopo:**
- Inclui: classes base de check, severidade, runner e um comando CLI
- Exclui: checks especificos de negocio (issues separadas)

**Implementação (passos):**
- Criar `Check`, `CheckResult`, `Severity` e `CheckRunner` em `npbb/etl/validate/framework.py`.
- Criar CLI `dq:run` que roda checks por `ingestion_id` e gera saida (json/markdown).
- Definir convencoes de mensagens e como anexar evidencia/lineage no resultado.

**Critérios de aceite:**
- [ ] Framework roda uma lista de checks e gera um relatorio em JSON/Markdown
- [ ] CLI aceita `ingestion_id` e retorna exit code coerente com severidade
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/framework.py`
- `npbb/etl/validate/cli_dq.py`

**Dependências:**
- TMJ-ETL-031

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-068
","tmj2025,etl,task,data-quality-observabilidade,sprint-1",Sprint 1
69,5,task,TMJ-ETL-062 - Persistir resultados de DQ (tabela + modelos),"*ID:* TMJ-ETL-062
*Sprint:* Sprint 1 — Framework de checks e relatorio de qualidade
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 1 — Framework de checks e relatorio de qualidade
**Épico:** Data Quality + Observabilidade

**Contexto:** Precisamos auditar historico de qualidade por execucao e consultar depois (por fonte, por sessao).
**Escopo:**
- Inclui: tabela/modelo para armazenar resultados de checks por `ingestion_id`
- Exclui: dashboard/visualizacao (Sprint 3)

**Implementação (passos):**
- Definir modelo `dq_check_result` com: check_id, severity, status, message, ingestion_id, source_id opcional, lineage_ref opcional.
- Criar migration Alembic criando tabela e indices.
- Atualizar runner para opcionalmente persistir resultados no banco.

**Critérios de aceite:**
- [ ] Tabela de resultados existe e suporta consulta por ingestion_id e severity
- [ ] Runner consegue persistir resultados sem duplicar registros indevidamente
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/backend/app/models/dq_results.py`
- `npbb/backend/alembic/versions/`
- `npbb/etl/validate/framework.py`

**Dependências:**
- TMJ-ETL-017
- TMJ-ETL-061

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-069
","tmj2025,etl,task,data-quality-observabilidade,sprint-1",Sprint 1
70,5,task,TMJ-ETL-063 - Checks basicos: schema e nulos criticos (staging e canonical),"*ID:* TMJ-ETL-063
*Sprint:* Sprint 1 — Framework de checks e relatorio de qualidade
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 1 — Framework de checks e relatorio de qualidade
**Épico:** Data Quality + Observabilidade

**Contexto:** A maior parte das falhas iniciais e schema drift e campos nulos em chaves (evento, sessao, datas).
**Escopo:**
- Inclui: checks de colunas obrigatorias e nulos criticos para tabelas alvo
- Exclui: reconciliacao de percentuais e comparativos entre fontes (Sprint 2)

**Implementação (passos):**
- Implementar `SchemaCheck` (colunas esperadas) e `NotNullCheck` (colunas criticas) parametrizaveis por tabela.
- Definir configuracao de checks por dataset (optin, access_control, social, dimac, mtc).
- Registrar findings com referencia a dataset e, quando possivel, lineage_ref.

**Critérios de aceite:**
- [ ] Checks detectam colunas ausentes e nulos em campos criticos
- [ ] Configuracao permite adicionar dataset novo sem alterar logica central
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/checks_schema.py`
- `npbb/etl/validate/checks_not_null.py`
- `npbb/etl/validate/config/datasets.yml`

**Dependências:**
- TMJ-ETL-062

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-070
","tmj2025,etl,task,data-quality-observabilidade,sprint-1",Sprint 1
71,5,task,TMJ-ETL-064 - Checks basicos: duplicidade (leads e opt-in),"*ID:* TMJ-ETL-064
*Sprint:* Sprint 1 — Framework de checks e relatorio de qualidade
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 1 — Framework de checks e relatorio de qualidade
**Épico:** Data Quality + Observabilidade

**Contexto:** Leads e opt-in podem ter duplicidade por reimportacao. Precisamos detectar cedo para nao inflar contagens.
**Escopo:**
- Inclui: checks de duplicidade por chaves definidas (cpf/email + evento + sessao, quando aplicavel)
- Exclui: deduplicacao automatica (apenas detectar e reportar)

**Implementação (passos):**
- Implementar `DuplicateCheck` parametrizado por tabela e colunas chave.
- Definir chaves recomendadas por dataset (leads, optin_transactions).
- Persistir resultados com amostra de chaves duplicadas (limitada) para debug.

**Critérios de aceite:**
- [ ] Check identifica duplicidade por chaves definidas e registra quantidade
- [ ] Saida inclui amostra controlada de chaves duplicadas para investigacao
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/checks_duplicates.py`
- `npbb/etl/validate/config/datasets.yml`

**Dependências:**
- TMJ-ETL-063

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-071
","tmj2025,etl,task,data-quality-observabilidade,sprint-1",Sprint 1
72,5,task,TMJ-ETL-065 - Testes do framework de DQ (runner + checks basicos),"*ID:* TMJ-ETL-065
*Sprint:* Sprint 1 — Framework de checks e relatorio de qualidade
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 1 — Framework de checks e relatorio de qualidade
**Épico:** Data Quality + Observabilidade

**Contexto:** O framework de DQ vira gate do pipeline; testes evitam que checks parem de rodar ou gerem falsos positivos.
**Escopo:**
- Inclui: testes unitarios para runner, schema/not-null/duplicate checks
- Exclui: testes de checks avancados (Sprint 2)

**Implementação (passos):**
- Criar fixtures de dados minimos (tabelas em banco de teste ou datasets em memoria).
- Testar que runner executa checks e agrega resultados por severidade.
- Testar que cada check gera mensagem e status coerentes.

**Critérios de aceite:**
- [ ] Testes cobrem execucao do runner e comportamento dos checks basicos
- [ ] Testes cobrem persistencia opcional em `dq_check_result` quando habilitada
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/test_dq_framework.py`
- `npbb/etl/validate/framework.py`

**Dependências:**
- TMJ-ETL-064

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-072
","tmj2025,etl,task,data-quality-observabilidade,sprint-1",Sprint 1
73,5,task,TMJ-ETL-066 - Check: reconciliacao do controle de acesso (validos/presentes/ausentes/comparecimento),"*ID:* TMJ-ETL-066
*Sprint:* Sprint 2 — Reconciliacoes e inconsistencias entre fontes
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 2 — Reconciliacoes e inconsistencias entre fontes
**Épico:** Data Quality + Observabilidade

**Contexto:** Controle de acesso tem colunas que precisam reconciliar. Se nao reconciliar, o relatorio pode publicar percentuais errados.
**Escopo:**
- Inclui: check de reconciliacao e bounds para campos de controle de acesso
- Exclui: correcao automatica de dados

**Implementação (passos):**
- Implementar `AccessControlReconciliationCheck` comparando `validos` vs `presentes + ausentes` quando aplicavel.
- Validar que `presentes <= validos` e que percentuais estao em bounds.
- Registrar findings com session_id e lineage_ref quando disponivel.

**Critérios de aceite:**
- [ ] Check detecta inconsistencias basicas e registra evidencias por sessao
- [ ] Check diferencia casos em que a fonte nao fornece todos os campos (não falhar indevidamente)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/checks_access_control.py`
- `npbb/backend/app/models/fct_attendance_access_control.py`

**Dependências:**
- TMJ-ETL-052
- TMJ-ETL-063

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-073
","tmj2025,etl,task,data-quality-observabilidade,sprint-2",Sprint 2
74,5,task,TMJ-ETL-067 - Check: percentuais (soma e bounds) para DIMAC/redes/imprensa,"*ID:* TMJ-ETL-067
*Sprint:* Sprint 2 — Reconciliacoes e inconsistencias entre fontes
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 2 — Reconciliacoes e inconsistencias entre fontes
**Épico:** Data Quality + Observabilidade

**Contexto:** Percentuais em survey e reports de midia precisam somar corretamente e respeitar bounds; isso evita ""numeros bonitos"" mas errados.
**Escopo:**
- Inclui: check de soma de percentuais e bounds por pergunta/grupo
- Exclui: interpretacao de metodologia (amostra) alem do que estiver na fonte

**Implementação (passos):**
- Implementar `PercentSumCheck` (soma ~ 100) por group key configuravel.
- Implementar `PercentBoundsCheck` (0 a 100) para cada valor.
- Exigir lineage_ref para percentuais (page/slide + evidencia) quando extraidos.

**Critérios de aceite:**
- [ ] Checks detectam percentuais fora de bounds e somas inconsistentes por grupo
- [ ] Findings incluem group key e origem (dataset + lineage quando houver)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/checks_percentages.py`
- `npbb/etl/validate/config/datasets.yml`

**Dependências:**
- TMJ-ETL-044
- TMJ-ETL-039

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-074
","tmj2025,etl,task,data-quality-observabilidade,sprint-2",Sprint 2
